seed,error_type,corruption_level,method,f1,precision,recall,roc_auc,pr_auc,n_flagged,n_true_errors
43,semantic_hallucination,0.4,GMM,0.6077981651376146,0.43657331136738053,1.0,0.9536955596538517,0.9005193100847897,607,265
43,row_duplication,0.4,HIF,0.36046511627906974,0.3705179282868526,0.35094339622641507,0.49600416134676306,0.41261261647176345,251,265
43,row_duplication,0.4,IsolationForest,0.5,0.39433551198257083,0.6830188679245283,0.5078545420154159,0.41422001554853327,459,265
43,row_duplication,0.4,LOF,0.519205298013245,0.4,0.7396226415094339,0.5145221544427105,0.42653655134076834,490,265
43,row_duplication,0.4,GMM,0.5470085470085471,0.4043321299638989,0.8452830188679246,0.5114673476143188,0.4186549074034982,554,265
43,feature_dropout,0.4,HIF,0.6151260504201681,0.5545454545454546,0.690566037735849,0.7284579372960703,0.5769044187932038,330,265
43,feature_dropout,0.4,IsolationForest,0.27531645569620256,0.23705722070844687,0.3283018867924528,0.26242965905329363,0.27985538602255955,367,265
43,feature_dropout,0.4,LOF,0.5476190476190477,0.4215885947046843,0.7811320754716982,0.6361564288078687,0.5587680695907717,491,265
43,feature_dropout,0.4,GMM,0.6007067137809188,0.4366438356164384,0.9622641509433962,0.8213552749799026,0.7582477434866252,584,265
43,covariate_shift,0.4,HIF,0.014598540145985401,0.02054794520547945,0.011320754716981131,0.19082139310540505,0.3444756246396169,146,265
43,covariate_shift,0.4,IsolationForest,0.3004694835680751,0.25668449197860965,0.3622641509433962,0.2895067858325058,0.30672160453839703,374,265
43,covariate_shift,0.4,LOF,0.3100303951367781,0.2595419847328244,0.3849056603773585,0.30857332009268457,0.34681867138421235,393,265
43,covariate_shift,0.4,GMM,0.30140845070422534,0.24044943820224718,0.4037735849056604,0.18481108431456,0.2595948932809601,445,265
44,random_injection,0.4,HIF,0.6917293233082706,0.575,0.8679245283018868,0.8115619236771173,0.723365695615927,400,265
44,random_injection,0.4,IsolationForest,0.375366568914956,0.3069544364508393,0.4830188679245283,0.33172554026575873,0.3057950359887931,417,265
44,random_injection,0.4,LOF,0.5020134228187919,0.38958333333333334,0.7056603773584905,0.5189104837565612,0.45215906038769743,480,265
44,random_injection,0.4,GMM,0.6106508875739645,0.44482758620689655,0.9735849056603774,0.8428240412351635,0.7750243646088755,580,265
44,semantic_hallucination,0.4,HIF,0.7228177641653905,0.6082474226804123,0.8905660377358491,0.8045112781954887,0.6445602601351824,388,265
44,semantic_hallucination,0.4,IsolationForest,0.5,0.39433551198257083,0.6830188679245283,0.5040904147160354,0.4006062214128522,459,265
44,semantic_hallucination,0.4,LOF,0.5528031290743155,0.42231075697211157,0.8,0.5836005107107392,0.47953673838149224,502,265
44,semantic_hallucination,0.4,GMM,0.6177156177156177,0.4468802698145025,1.0,0.9661133966992954,0.9437810436299665,593,265
44,row_duplication,0.4,HIF,0.38783269961977185,0.39080459770114945,0.3849056603773585,0.4957724499929068,0.4100517257719085,261,265
44,row_duplication,0.4,IsolationForest,0.5254691689008043,0.4074844074844075,0.7396226415094339,0.49886035844327803,0.40605474272180525,481,265
44,row_duplication,0.4,LOF,0.4979702300405954,0.3881856540084388,0.6943396226415094,0.48278242776753205,0.39767275604609853,474,265
44,row_duplication,0.4,GMM,0.5316770186335403,0.3962962962962963,0.8075471698113208,0.5075518986144607,0.4075982993741883,540,265
44,feature_dropout,0.4,HIF,0.5938009787928222,0.5229885057471264,0.6867924528301886,0.6840781198278716,0.530614247135451,348,265
44,feature_dropout,0.4,IsolationForest,0.29709035222052066,0.25,0.3660377358490566,0.2695228637631816,0.2837093007150278,388,265
44,feature_dropout,0.4,LOF,0.5379494007989347,0.4156378600823045,0.7622641509433963,0.6080578805504326,0.5082793750619319,486,265
44,feature_dropout,0.4,GMM,0.5931198102016607,0.43252595155709345,0.9433962264150944,0.8034709415047052,0.7513320423105498,578,265
44,covariate_shift,0.4,HIF,0.009324009324009324,0.012195121951219513,0.007547169811320755,0.18880692296779683,0.3351168262735725,164,265
44,covariate_shift,0.4,IsolationForest,0.335832083958021,0.27860696517412936,0.4226415094339623,0.2681893412777226,0.2932462925957387,402,265
44,covariate_shift,0.4,LOF,0.2996941896024465,0.2519280205655527,0.36981132075471695,0.2854825743604294,0.3170918039484062,389,265
44,covariate_shift,0.4,GMM,0.3210227272727273,0.25740318906605925,0.42641509433962266,0.18517993095947416,0.25984498764549374,439,265
45,random_injection,0.4,HIF,0.6882716049382716,0.5822454308093995,0.8415094339622642,0.8192462287794959,0.7207842664084021,383,265
45,random_injection,0.4,IsolationForest,0.37962962962962965,0.32114882506527415,0.4641509433962264,0.33821345817373627,0.30146530110352043,383,265
45,random_injection,0.4,LOF,0.4899598393574297,0.3796680497925311,0.690566037735849,0.5068567645528916,0.4618488504649147,482,265
